id,m_escape_flicking_map_id,x,y,type
3900,5,27,1,7
3901,5,27,7,7
3902,5,27,13,7
3903,5,27,16,1
3904,5,27,17,8
3905,5,27,18,8
3906,5,27,19,8
3907,5,27,20,8
3908,5,27,21,8
3909,5,27,22,8
3910,5,27,23,8
3911,5,27,24,8
3912,5,27,25,8
3913,5,27,26,8
3914,5,27,27,8
3915,5,27,28,8
3916,5,27,29,8
3917,5,27,30,8
3918,5,27,31,8
3919,5,27,32,8
3920,5,27,33,8
3921,5,27,34,8
3922,5,27,35,8
3923,5,27,36,8
3924,5,27,37,8
3925,5,27,38,8
3926,5,27,39,8
3927,5,27,40,8
3928,5,27,41,8
3929,5,27,42,8
3930,5,27,43,6
3931,5,27,46,7
3932,5,27,52,7
3933,5,27,58,7
3934,5,28,1,7
3935,5,28,4,7
3936,5,28,7,7
3937,5,28,10,7
3938,5,28,13,7
3939,5,28,16,1
3940,5,28,17,1
3941,5,28,18,1
3942,5,28,19,1
3943,5,28,20,2
3944,5,28,21,2
3945,5,28,22,2
3946,5,28,23,2
3947,5,28,24,2
3948,5,28,25,3
3949,5,28,26,3
3950,5,28,27,3
3951,5,28,28,3
3952,5,28,29,3
3953,5,28,30,4
3954,5,28,31,4
3955,5,28,32,4
3956,5,28,33,4
3957,5,28,34,4
3958,5,28,35,5
3959,5,28,36,5
3960,5,28,37,5
3961,5,28,38,5
3962,5,28,39,5
3963,5,28,40,6
3964,5,28,41,6
3965,5,28,42,6
3966,5,28,43,6
3967,5,28,46,7
3968,5,28,49,7
3969,5,28,52,7
3970,5,28,55,7
3971,5,28,58,7
3972,5,29,1,7
3973,5,29,4,7
3974,5,29,7,7
3975,5,29,10,7
3976,5,29,13,7
3977,5,29,46,7
3978,5,29,49,7
3979,5,29,52,7
3980,5,29,55,7
3981,5,29,58,7
3982,5,30,1,7
3983,5,30,4,7
3984,5,30,7,7
3985,5,30,10,7
3986,5,30,13,7
3987,5,30,46,7
3988,5,30,49,7
3989,5,30,52,7
3990,5,30,55,7
3991,5,30,58,7
3992,5,31,1,7
3993,5,31,4,7
3994,5,31,7,7
3995,5,31,10,7
3996,5,31,13,7
3997,5,31,14,7
3998,5,31,15,7
3999,5,31,16,7
4000,5,31,19,7
4001,5,31,20,7
4002,5,31,21,7
4003,5,31,22,7
4004,5,31,23,7
4005,5,31,24,7
4006,5,31,25,7
4007,5,31,26,7
4008,5,31,27,7
4009,5,31,28,7
4010,5,31,31,7
4011,5,31,32,7
4012,5,31,33,7
4013,5,31,34,7
4014,5,31,35,7
4015,5,31,36,7
4016,5,31,37,7
4017,5,31,38,7
4018,5,31,39,7
4019,5,31,40,7
4020,5,31,43,7
4021,5,31,44,7
4022,5,31,45,7
4023,5,31,46,7
4024,5,31,49,7
4025,5,31,52,7
4026,5,31,55,7
4027,5,31,58,7
4028,5,32,1,7
4029,5,32,4,7
4030,5,32,10,7
4031,5,32,49,7
4032,5,32,55,7
4033,5,32,58,7
4034,5,33,1,7
4035,5,33,4,7
4036,5,33,10,7
4037,5,33,49,7
4038,5,33,55,7
4039,5,33,58,7
4040,5,34,1,7
4041,5,34,4,7
4042,5,34,7,7
4043,5,34,10,7
4044,5,34,11,7
4045,5,34,12,7
4046,5,34,13,7
4047,5,34,14,7
4048,5,34,15,7
4049,5,34,16,7
4050,5,34,17,7
4051,5,34,18,7
4052,5,34,19,7
4053,5,34,20,7
4054,5,34,21,7
4055,5,34,22,7
4056,5,34,25,7
4057,5,34,26,7
4058,5,34,27,7
4059,5,34,28,7
4060,5,34,29,7
4061,5,34,30,7
4062,5,34,31,7
4063,5,34,32,7
4064,5,34,33,7
4065,5,34,34,7
4066,5,34,37,7
4067,5,34,38,7
4068,5,34,39,7
4069,5,34,40,7
4070,5,34,41,7
4071,5,34,42,7
4072,5,34,43,7
4073,5,34,44,7
4074,5,34,45,7
4075,5,34,46,7
4076,5,34,47,7
4077,5,34,48,7
4078,5,34,49,7
4079,5,34,52,7
4080,5,34,55,7
4081,5,34,58,7
4082,5,35,1,7
4083,5,35,7,7
4084,5,35,52,7
4085,5,35,58,7
4086,5,36,1,7
4087,5,36,7,7
4088,5,36,52,7
4089,5,36,58,7
4090,5,37,1,7
4091,5,37,2,7
4092,5,37,3,7
4093,5,37,4,7
4094,5,37,5,7
4095,5,37,6,7
4096,5,37,7,7
4097,5,37,8,9
4098,5,37,9,9
4099,5,37,10,7
4100,5,37,11,7
4101,5,37,12,7
4102,5,37,13,7
4103,5,37,14,7
4104,5,37,15,7
4105,5,37,16,7
4106,5,37,17,7
4107,5,37,18,7
4108,5,37,19,7
4109,5,37,20,7
4110,5,37,21,7
4111,5,37,22,7
4112,5,37,23,7
4113,5,37,24,7
4114,5,37,25,7
4115,5,37,26,7
4116,5,37,27,7
4117,5,37,28,7
4118,5,37,29,7
4119,5,37,30,7
4120,5,37,31,7
4121,5,37,32,7
4122,5,37,33,7
4123,5,37,34,7
4124,5,37,35,7
4125,5,37,36,7
4126,5,37,37,7
4127,5,37,38,7
4128,5,37,39,7
4129,5,37,40,7
4130,5,37,41,7
4131,5,37,42,7
4132,5,37,43,7
4133,5,37,44,7
4134,5,37,45,7
4135,5,37,46,7
4136,5,37,47,7
4137,5,37,48,7
4138,5,37,49,7
4139,5,37,50,9
4140,5,37,51,9
4141,5,37,52,7
4142,5,37,53,7
4143,5,37,54,7
4144,5,37,55,7
4145,5,37,56,7
4146,5,37,57,7
4147,5,37,58,7
